ID,Timestamp,Message Length,Punctuation Count
335941681939742721,2017-07-16 00:32:18.469000+00:00,22,0
335941053569826827,2017-07-16 00:29:48.654000+00:00,60,2
335940936167194624,2017-07-16 00:29:20.663000+00:00,24,1
335940654355972096,2017-07-16 00:28:13.474000+00:00,8,0
335940634106003476,2017-07-16 00:28:08.646000+00:00,68,0
335940052549107712,2017-07-16 00:25:49.992000+00:00,11,0
335939305107357696,2017-07-16 00:22:51.788000+00:00,16,0
335939295623905281,2017-07-16 00:22:49.527000+00:00,50,0
335938892396101632,2017-07-16 00:21:13.390000+00:00,47,0
335938857340239872,2017-07-16 00:21:05.032000+00:00,30,0
335938810414366721,2017-07-16 00:20:53.844000+00:00,70,0
335938347732172801,2017-07-16 00:19:03.532000+00:00,10,1
335937991509934080,2017-07-16 00:17:38.602000+00:00,14,0
335937975625973760,2017-07-16 00:17:34.815000+00:00,60,0
335937929689956352,2017-07-16 00:17:23.863000+00:00,17,0
335937913680297986,2017-07-16 00:17:20.046000+00:00,5,0
335937882315554816,2017-07-16 00:17:12.568000+00:00,52,1
335937840774905857,2017-07-16 00:17:02.664000+00:00,9,1
335937810609733632,2017-07-16 00:16:55.472000+00:00,16,1
335937801809952768,2017-07-16 00:16:53.374000+00:00,7,1
335937652647919629,2017-07-16 00:16:17.811000+00:00,21,0
335937640375255043,2017-07-16 00:16:14.885000+00:00,53,0
335937603457253376,2017-07-16 00:16:06.083000+00:00,14,0
335937596905619467,2017-07-16 00:16:04.521000+00:00,19,0
335937520032284673,2017-07-16 00:15:46.193000+00:00,32,0
335937354294624258,2017-07-16 00:15:06.678000+00:00,5,0
335937320035418112,2017-07-16 00:14:58.510000+00:00,39,0
335937275462680579,2017-07-16 00:14:47.883000+00:00,8,0
335937226238328843,2017-07-16 00:14:36.147000+00:00,44,0
335936986109968384,2017-07-16 00:13:38.896000+00:00,11,1
333612641933328387,2017-07-09 14:17:32.060000+00:00,41,1
333612588258689024,2017-07-09 14:17:19.263000+00:00,41,1
333612413767254016,2017-07-09 14:16:37.661000+00:00,26,1
333612383421333505,2017-07-09 14:16:30.426000+00:00,28,1
333612353499299841,2017-07-09 14:16:23.292000+00:00,24,1
333612322880880641,2017-07-09 14:16:15.992000+00:00,33,1
333612263342604289,2017-07-09 14:16:01.797000+00:00,55,1
333612175107031040,2017-07-09 14:15:40.760000+00:00,18,1
333612140051038208,2017-07-09 14:15:32.402000+00:00,65,1
333611914934616064,2017-07-09 14:14:38.730000+00:00,19,1
331405769339699201,2017-07-03 12:08:12.632000+00:00,14,0
331405608517500928,2017-07-03 12:07:34.289000+00:00,28,0
331405425356308481,2017-07-03 12:06:50.620000+00:00,52,0
331405381568036867,2017-07-03 12:06:40.180000+00:00,13,0
331405130366713857,2017-07-03 12:05:40.289000+00:00,38,0
331405096502034439,2017-07-03 12:05:32.215000+00:00,29,0
331405067389501440,2017-07-03 12:05:25.274000+00:00,48,0
331404990327291905,2017-07-03 12:05:06.901000+00:00,68,0
331404723502579714,2017-07-03 12:04:03.285000+00:00,30,0
331404617026109450,2017-07-03 12:03:37.899000+00:00,104,0
331404522385833987,2017-07-03 12:03:15.335000+00:00,51,0
331404450302263306,2017-07-03 12:02:58.149000+00:00,22,0
330760794423820289,2017-07-01 17:25:18.629000+00:00,20,0
330760559282618369,2017-07-01 17:24:22.567000+00:00,17,0
330760432799318017,2017-07-01 17:23:52.411000+00:00,20,0
330760415854329856,2017-07-01 17:23:48.371000+00:00,2,0
330760255254298628,2017-07-01 17:23:10.081000+00:00,4,0
330759302736510977,2017-07-01 17:19:22.983000+00:00,11,0
330759288597381130,2017-07-01 17:19:19.612000+00:00,26,0
330759056216031232,2017-07-01 17:18:24.208000+00:00,12,0
330756246913417217,2017-07-01 17:07:14.418000+00:00,3,1
330755277278150657,2017-07-01 17:03:23.239000+00:00,20,1
330754859932319744,2017-07-01 17:01:43.736000+00:00,12,1
330754745432014868,2017-07-01 17:01:16.437000+00:00,19,1
330754710749446144,2017-07-01 17:01:08.168000+00:00,55,3
330754508613484556,2017-07-01 17:00:19.975000+00:00,28,1
330754488010932225,2017-07-01 17:00:15.063000+00:00,11,3
330754009553960960,2017-07-01 16:58:20.990000+00:00,30,3
330751051638636554,2017-07-01 16:46:35.768000+00:00,17,0
330750916460544002,2017-07-01 16:46:03.539000+00:00,7,0
330750579985088514,2017-07-01 16:44:43.317000+00:00,36,0
330750548079017984,2017-07-01 16:44:35.710000+00:00,47,0
330750517292695563,2017-07-01 16:44:28.370000+00:00,10,0
330750306126266368,2017-07-01 16:43:38.024000+00:00,2,0
330750256297803798,2017-07-01 16:43:26.144000+00:00,14,0
330750239747080192,2017-07-01 16:43:22.198000+00:00,32,0
330750153487155202,2017-07-01 16:43:01.632000+00:00,49,0
330750116149329920,2017-07-01 16:42:52.730000+00:00,45,0
330746292638842910,2017-07-01 16:27:41.134000+00:00,13,1
330745668782260226,2017-07-01 16:25:12.395000+00:00,58,1
330744141019348995,2017-07-01 16:19:08.148000+00:00,22,0
330744123860713472,2017-07-01 16:19:04.057000+00:00,1,0
330744119251042315,2017-07-01 16:19:02.958000+00:00,11,0
330744011436326913,2017-07-01 16:18:37.253000+00:00,38,0
330743989009383425,2017-07-01 16:18:31.906000+00:00,9,0
330743983565438976,2017-07-01 16:18:30.608000+00:00,3,0
330742465051230208,2017-07-01 16:12:28.566000+00:00,26,0
330741662147936257,2017-07-01 16:09:17.139000+00:00,19,0
330741639607877632,2017-07-01 16:09:11.765000+00:00,11,0
330741633350107147,2017-07-01 16:09:10.273000+00:00,3,0
330737679744630784,2017-07-01 15:53:27.660000+00:00,1,0
330736783572598786,2017-07-01 15:49:53.996000+00:00,25,0
330735848851243012,2017-07-01 15:46:11.141000+00:00,6,0
330735638976397322,2017-07-01 15:45:21.103000+00:00,55,0
330735537562451979,2017-07-01 15:44:56.924000+00:00,4,0
330735527412367361,2017-07-01 15:44:54.504000+00:00,17,0
330735182615150592,2017-07-01 15:43:32.298000+00:00,7,0
330734957385482240,2017-07-01 15:42:38.599000+00:00,4,0
330734878096359435,2017-07-01 15:42:19.695000+00:00,52,0
330734761347907586,2017-07-01 15:41:51.860000+00:00,33,0
330734519365664770,2017-07-01 15:40:54.167000+00:00,88,0
330733838005174282,2017-07-01 15:38:11.718000+00:00,51,0
330733753406062593,2017-07-01 15:37:51.548000+00:00,38,0
330733714810339328,2017-07-01 15:37:42.346000+00:00,60,0
330733642445881345,2017-07-01 15:37:25.093000+00:00,18,0
330733616403316737,2017-07-01 15:37:18.884000+00:00,10,0
330733602574696448,2017-07-01 15:37:15.587000+00:00,10,0
330733251352199168,2017-07-01 15:35:51.849000+00:00,58,0
330733014122364929,2017-07-01 15:34:55.289000+00:00,1,0
330732657359192065,2017-07-01 15:33:30.230000+00:00,39,0
330732265397157888,2017-07-01 15:31:56.779000+00:00,1,0
330713374403067904,2017-07-01 14:16:52.815000+00:00,1,0
330554743862722562,2017-07-01 03:46:32.347000+00:00,1,0
330423297026162700,2017-06-30 19:04:12.979000+00:00,8,0
323551295476596737,2017-06-11 19:57:20.134000+00:00,1,0
322907453950001153,2017-06-10 01:18:56.352000+00:00,27,0
322907444194050049,2017-06-10 01:18:54.026000+00:00,10,0
322907437927759872,2017-06-10 01:18:52.532000+00:00,3,0
322904173807009793,2017-06-10 01:05:54.305000+00:00,40,0
322903913034416128,2017-06-10 01:04:52.132000+00:00,18,0
322903899981873153,2017-06-10 01:04:49.020000+00:00,10,0
322462576678141964,2017-06-08 19:51:09.345000+00:00,29,0
322462068311588877,2017-06-08 19:49:08.141000+00:00,1,0
314932529796743169,2017-05-19 01:09:26.267000+00:00,1,0
314191984657170432,2017-05-17 00:06:46.547000+00:00,7,0
313129077995339778,2017-05-14 01:43:09.851000+00:00,50,1
313129030540984320,2017-05-14 01:42:58.537000+00:00,10,1
313128836399366145,2017-05-14 01:42:12.250000+00:00,66,0
313128721978490882,2017-05-14 01:41:44.970000+00:00,26,0
313128069647040513,2017-05-14 01:39:09.442000+00:00,26,0
313128026349240320,2017-05-14 01:38:59.119000+00:00,29,0
313127965083041793,2017-05-14 01:38:44.512000+00:00,26,0
313127950486601728,2017-05-14 01:38:41.032000+00:00,4,0
313127803593949186,2017-05-14 01:38:06.010000+00:00,34,1
313127763584352267,2017-05-14 01:37:56.471000+00:00,45,0
313127685918294026,2017-05-14 01:37:37.954000+00:00,3,1
305840375485169664,2017-04-23 23:00:27.755000+00:00,2,0
305840145729585154,2017-04-23 22:59:32.977000+00:00,26,0
305840129598160906,2017-04-23 22:59:29.131000+00:00,43,0
305837408652492801,2017-04-23 22:48:40.407000+00:00,67,0
305837319494172683,2017-04-23 22:48:19.150000+00:00,31,0
305837175314972682,2017-04-23 22:47:44.775000+00:00,42,0
305837149125607426,2017-04-23 22:47:38.531000+00:00,14,0
305836774809272325,2017-04-23 22:46:09.287000+00:00,9,0
305836706567946242,2017-04-23 22:45:53.017000+00:00,21,0
305836694962176011,2017-04-23 22:45:50.250000+00:00,19,0
305834629422776342,2017-04-23 22:37:37.787000+00:00,4,0
305834508882673686,2017-04-23 22:37:09.048000+00:00,27,0
305833907532595200,2017-04-23 22:34:45.675000+00:00,27,0
305833877740584981,2017-04-23 22:34:38.572000+00:00,4,0
305795362617163776,2017-04-23 20:01:35.851000+00:00,38,0
305794371377430528,2017-04-23 19:57:39.521000+00:00,17,0
305794121094791188,2017-04-23 19:56:39.849000+00:00,27,0
305794062525399040,2017-04-23 19:56:25.885000+00:00,75,0
305793913661161473,2017-04-23 19:55:50.393000+00:00,45,1
300724031303188480,2017-04-09 20:09:56.245000+00:00,2,0
300692343080878084,2017-04-09 18:04:01.184000+00:00,1,0
300514693322113024,2017-04-09 06:18:06.181000+00:00,7,1
300514375536476160,2017-04-09 06:16:50.415000+00:00,118,3
300513926410534912,2017-04-09 06:15:03.335000+00:00,46,0
300513221767462924,2017-04-09 06:12:15.335000+00:00,68,0
300513099843371008,2017-04-09 06:11:46.266000+00:00,25,0
300512994448900096,2017-04-09 06:11:21.138000+00:00,9,0
300512742132023296,2017-04-09 06:10:20.981000+00:00,28,0
300512653413974017,2017-04-09 06:09:59.829000+00:00,25,0
300512511264817152,2017-04-09 06:09:25.938000+00:00,24,0
300427307363860481,2017-04-09 00:30:51.745000+00:00,1,0
300395641656311809,2017-04-08 22:25:02.052000+00:00,4,0
300395238650806275,2017-04-08 22:23:25.968000+00:00,24,0
300395001773555714,2017-04-08 22:22:29.492000+00:00,18,0
300393931139579905,2017-04-08 22:18:14.233000+00:00,3,1
300393804756811786,2017-04-08 22:17:44.101000+00:00,30,1
300393551198683136,2017-04-08 22:16:43.648000+00:00,67,0
300393446987005952,2017-04-08 22:16:18.802000+00:00,46,0
300393326295777284,2017-04-08 22:15:50.027000+00:00,48,1
300393227352014849,2017-04-08 22:15:26.437000+00:00,5,1
300393025048150016,2017-04-08 22:14:38.204000+00:00,38,1
300392873667592206,2017-04-08 22:14:02.112000+00:00,17,0
300392837751504898,2017-04-08 22:13:53.549000+00:00,5,0
300392806629900289,2017-04-08 22:13:46.129000+00:00,2,0
300372032426606592,2017-04-08 20:51:13.173000+00:00,4,0
300371978840440832,2017-04-08 20:51:00.397000+00:00,16,0
300371173277958154,2017-04-08 20:47:48.336000+00:00,17,0
300370579205128192,2017-04-08 20:45:26.698000+00:00,19,0
300370364448505856,2017-04-08 20:44:35.496000+00:00,28,0
300370118045859840,2017-04-08 20:43:36.749000+00:00,32,1
300370049368064010,2017-04-08 20:43:20.375000+00:00,3,0
300369966908309505,2017-04-08 20:43:00.715000+00:00,20,1
300369798162808833,2017-04-08 20:42:20.483000+00:00,51,1
300369676024938498,2017-04-08 20:41:51.363000+00:00,3,0
300369581753761802,2017-04-08 20:41:28.887000+00:00,5,0
300367517610803211,2017-04-08 20:33:16.757000+00:00,35,1
300366843154268170,2017-04-08 20:30:35.954000+00:00,46,1
300366240013221889,2017-04-08 20:28:12.154000+00:00,19,0
300365627531460608,2017-04-08 20:25:46.127000+00:00,46,2
300365333590704128,2017-04-08 20:24:36.046000+00:00,29,0
300365295783116812,2017-04-08 20:24:27.032000+00:00,15,0
300365114178011136,2017-04-08 20:23:43.734000+00:00,10,1
300365071106703360,2017-04-08 20:23:33.465000+00:00,31,1
300365007881895957,2017-04-08 20:23:18.391000+00:00,3,1
300364627387219978,2017-04-08 20:21:47.674000+00:00,57,1
300364548320395266,2017-04-08 20:21:28.823000+00:00,9,0
300364526312882177,2017-04-08 20:21:23.576000+00:00,21,0
300364491055431681,2017-04-08 20:21:15.170000+00:00,17,1
300363965182246912,2017-04-08 20:19:09.792000+00:00,41,1
300363887453143040,2017-04-08 20:18:51.260000+00:00,62,0
300363809099481090,2017-04-08 20:18:32.579000+00:00,36,1
300363701993603074,2017-04-08 20:18:07.043000+00:00,4,1
300363206063423510,2017-04-08 20:16:08.804000+00:00,75,2
300363031978704897,2017-04-08 20:15:27.299000+00:00,13,0
300363004514402306,2017-04-08 20:15:20.751000+00:00,20,0
300362902685089795,2017-04-08 20:14:56.473000+00:00,68,0
300362759789608961,2017-04-08 20:14:22.404000+00:00,65,1
300362615559815169,2017-04-08 20:13:48.017000+00:00,4,1
300361961466757122,2017-04-08 20:11:12.069000+00:00,57,0
300361883146387459,2017-04-08 20:10:53.396000+00:00,22,0
300361674169253888,2017-04-08 20:10:03.572000+00:00,33,0
300361512093089793,2017-04-08 20:09:24.930000+00:00,15,0
300361141073215488,2017-04-08 20:07:56.472000+00:00,37,0
300361079811342346,2017-04-08 20:07:41.866000+00:00,29,0
300361049373409291,2017-04-08 20:07:34.609000+00:00,3,1
300360358722535424,2017-04-08 20:04:49.945000+00:00,42,0
300090068557758466,2017-04-08 02:10:47.748000+00:00,26,0
300089779540721676,2017-04-08 02:09:38.841000+00:00,2,0
300089763145318400,2017-04-08 02:09:34.932000+00:00,3,0
300089668740055041,2017-04-08 02:09:12.424000+00:00,70,0
300089526473457664,2017-04-08 02:08:38.505000+00:00,30,0
300089425440931840,2017-04-08 02:08:14.417000+00:00,14,0
300089252476223488,2017-04-08 02:07:33.179000+00:00,7,0
300089243806728192,2017-04-08 02:07:31.112000+00:00,4,0
300089234717540353,2017-04-08 02:07:28.945000+00:00,39,0
300089105352753152,2017-04-08 02:06:58.102000+00:00,38,0
300088980651900928,2017-04-08 02:06:28.371000+00:00,2,0
300088937047654402,2017-04-08 02:06:17.975000+00:00,31,0
300088362759618580,2017-04-08 02:04:01.054000+00:00,29,0
300088255125389313,2017-04-08 02:03:35.392000+00:00,27,0
300088236716326912,2017-04-08 02:03:31.003000+00:00,13,0
300088223299010571,2017-04-08 02:03:27.804000+00:00,17,0
300075902811897857,2017-04-08 01:14:30.371000+00:00,69,2
300075780216586240,2017-04-08 01:14:01.142000+00:00,21,0
300075540822491136,2017-04-08 01:13:04.066000+00:00,24,0
300075414125150210,2017-04-08 01:12:33.859000+00:00,35,0
300075361641693184,2017-04-08 01:12:21.346000+00:00,18,0
300075231240781834,2017-04-08 01:11:50.256000+00:00,36,0
300075197053140992,2017-04-08 01:11:42.105000+00:00,9,0
300074981260525568,2017-04-08 01:10:50.656000+00:00,35,0
300074932052688897,2017-04-08 01:10:38.924000+00:00,40,0
300074358053797900,2017-04-08 01:08:22.072000+00:00,21,0
300074188759236630,2017-04-08 01:07:41.709000+00:00,15,0
300074058165387264,2017-04-08 01:07:10.573000+00:00,22,0
299963360617955340,2017-04-07 17:47:18.221000+00:00,42,1
299963315940229122,2017-04-07 17:47:07.569000+00:00,103,1
299963172759142400,2017-04-07 17:46:33.432000+00:00,26,1
299961881487998976,2017-04-07 17:41:25.569000+00:00,3,1
299699112746680332,2017-04-07 00:17:16.619000+00:00,2,0
299693512054800385,2017-04-06 23:55:01.310000+00:00,43,0
299693478953091072,2017-04-06 23:54:53.418000+00:00,37,0
299693279476318208,2017-04-06 23:54:05.859000+00:00,71,1
299693227261296640,2017-04-06 23:53:53.410000+00:00,3,1
299693224577073153,2017-04-06 23:53:52.770000+00:00,16,1
299692835022831617,2017-04-06 23:52:19.893000+00:00,5,0
299692701081927682,2017-04-06 23:51:47.959000+00:00,26,0
299692590196850689,2017-04-06 23:51:21.522000+00:00,3,0
299692354225307648,2017-04-06 23:50:25.262000+00:00,6,0
299692350471536650,2017-04-06 23:50:24.367000+00:00,4,0
299692344402509824,2017-04-06 23:50:22.920000+00:00,4,0
299692314618626048,2017-04-06 23:50:15.819000+00:00,4,0
299692194862858240,2017-04-06 23:49:47.267000+00:00,1,0
299692191599558657,2017-04-06 23:49:46.489000+00:00,2,0
299692151317463040,2017-04-06 23:49:36.885000+00:00,4,0
299691964935176192,2017-04-06 23:48:52.448000+00:00,13,0
299691957712584704,2017-04-06 23:48:50.726000+00:00,1,0
299691910967197696,2017-04-06 23:48:39.581000+00:00,18,0
299691856311091200,2017-04-06 23:48:26.550000+00:00,1,0
299690878249992193,2017-04-06 23:44:33.362000+00:00,3,0
299690385817731073,2017-04-06 23:42:35.957000+00:00,5,1
299690208604061701,2017-04-06 23:41:53.706000+00:00,4,0
299687148955631627,2017-04-06 23:29:44.229000+00:00,19,0
299687087924576256,2017-04-06 23:29:29.678000+00:00,21,0
299686398519279616,2017-04-06 23:26:45.311000+00:00,10,1
299686169715671042,2017-04-06 23:25:50.760000+00:00,1,0
299302007297015820,2017-04-05 21:59:19.302000+00:00,33,0
299301166410629120,2017-04-05 21:55:58.819000+00:00,1,0
299299627557978112,2017-04-05 21:49:51.928000+00:00,36,0
299299597350600706,2017-04-05 21:49:44.726000+00:00,60,1
299299457407778817,2017-04-05 21:49:11.361000+00:00,12,1
299299285181136896,2017-04-05 21:48:30.299000+00:00,47,0
299299221528379393,2017-04-05 21:48:15.123000+00:00,23,0
299299203686072320,2017-04-05 21:48:10.869000+00:00,2,0
299299008462061579,2017-04-05 21:47:24.324000+00:00,3,0
299289229484359680,2017-04-05 21:08:32.834000+00:00,1,0
298924354186641411,2017-04-04 20:58:39.784000+00:00,28,0
298924176452878337,2017-04-04 20:57:57.409000+00:00,3,0
298576571026112512,2017-04-03 21:56:41.817000+00:00,8,0
298576540390785024,2017-04-03 21:56:34.513000+00:00,19,0
298576135917142016,2017-04-03 21:54:58.079000+00:00,22,0
298576038965805056,2017-04-03 21:54:34.964000+00:00,4,0
298575838859886602,2017-04-03 21:53:47.255000+00:00,11,0
298562459734900737,2017-04-03 21:00:37.423000+00:00,6,0
298561993785475084,2017-04-03 20:58:46.332000+00:00,33,0
298561958582681600,2017-04-03 20:58:37.939000+00:00,3,0
298548539422801921,2017-04-03 20:05:18.562000+00:00,25,0
298548493386121216,2017-04-03 20:05:07.586000+00:00,4,0
298548172974850048,2017-04-03 20:03:51.194000+00:00,33,0
298548075390173185,2017-04-03 20:03:27.928000+00:00,16,0
298548028434808832,2017-04-03 20:03:16.733000+00:00,9,0
298547980263489546,2017-04-03 20:03:05.248000+00:00,38,0
298547927381442563,2017-04-03 20:02:52.640000+00:00,42,0
298547894884106242,2017-04-03 20:02:44.892000+00:00,27,0
298547207374897154,2017-04-03 20:00:00.977000+00:00,10,0
298547182540292096,2017-04-03 19:59:55.056000+00:00,14,0
298547142933610496,2017-04-03 19:59:45.613000+00:00,13,0
298547012016537600,2017-04-03 19:59:14.400000+00:00,18,0
298546974511202304,2017-04-03 19:59:05.458000+00:00,3,0
298546965564620801,2017-04-03 19:59:03.325000+00:00,33,0
298546934421913601,2017-04-03 19:58:55.900000+00:00,19,0
298546772689682433,2017-04-03 19:58:17.340000+00:00,3,0
298546597690867712,2017-04-03 19:57:35.617000+00:00,44,1
298546499829104641,2017-04-03 19:57:12.285000+00:00,15,0
298546405633687553,2017-04-03 19:56:49.827000+00:00,3,0
298179001711853579,2017-04-02 19:36:53.906000+00:00,27,0
298178985718841344,2017-04-02 19:36:50.093000+00:00,16,0
298178831318122518,2017-04-02 19:36:13.281000+00:00,18,0
298178478426161153,2017-04-02 19:34:49.145000+00:00,35,0
